textID,text,selected_text,sentiment
170874d02b,http://tinyurl.com/d4l3oe desktop wallpaper like the inside of a monitor,e desktop wallpaper like the inside of a monitor,neutral
97da52887f,"i`m glad you threw the tantrum! i was going to, but i don`t know her well enough yet was she apologetic, darn her!?","i`m glad you threw the tantrum! i was going to, but i don`t know her well enough yet was she apologetic, darn her",neutral
58cc3e2ff7,"spgridview is looking prettier, but i`m pretty sure my code is very ugly.","is looking prettier, but i`m pretty sure my code is very ugly.",neutral
28a92363eb,"_s accept it, you can`t do anything, can you?","accept it, you can`t do anything, can you?",neutral
6fd7193732,nothinbg home about to jump in the shower the streets is calling meeeeeeee what is it 4 tonight tell m,nothinbg home about to jump in the shower the streets is calling meeeeeeee what is it 4 tonight tell,neutral
afcb4baed5,they prob are sold out. all i wanted was to see them for my bday lol,they prob are sold out. all i wanted was to see them for my bday lo,neutral
a30cb4a91b,"note to self: omelets are better when made with butter, not olive oil. also, doesn`t like my cooking *spits in a napkin*","omelets are better when made with butter, not olive oil. also, doesn`t like my cooking *spits in a napkin*",neutral
c68863089e,_tifullytragic ... in london last night so give it a few hours & i`m sure a few will appear,in london last night so give it a few hours & i`m sure a few will appear,neutral
52cc790874,_01xx dont leave us !!! whats up ? ****,dont leave us !!! whats up ? ****,neutral
01531ef92b,shoot! i voted and somehow looked over yours ... boo hiss. forgive me have a great weekend arik.,shoot! i voted and somehow looked over yours ... boo hiss. forgive me have a great weekend arik,neutral
12864e516a,i dreamt someone committed suicide w a drip stand! - http://tweet.sg,i dreamt someone committed suicide w a drip stand!,neutral
1e26582e4d,"you must be doing different poetry to me. all we get is catullus, some ovid and and an extract from the aeneid. x","you must be doing different poetry to me. all we get is catullus, some ovid and and an extract from the aeneid.",neutral
774ab03f35,"i don;t know how they interact. i`m getting better with the pain, though. i want to give my poor liver a break.","i`m getting better with the pain, though. i want to give my poor liver a break.",neutral
47753d6abc,"everytime i send an email to my coach, i feel a need to practice. **** balls. lol","everytime i send an email to my coach, i feel a need to practice. **** balls. lo",neutral
c54fafc423,"_mary_typhoid are you coming to the wedding? i want all of his friends to be there? right, sugar?","are you coming to the wedding? i want all of his friends to be there? right, sug",neutral
2a806d99bc,i noticed that you were on the same hallway....**** no worries about the bbq....i`m hoping there will be more to come!!!,i noticed that you were on the same hallway....**** no worries about the bbq....i`m hoping there will be more to come!!,neutral
d5fb1e0457,chino - gentleman jack is pouting because mommy is gone to dinner. http://apps.facebook.com/dogbook/profile/view/6891977,chino - gentleman jack is pouting because mommy is gone to dinner.,neutral
3f9eb8fe99,ahhahahaha ariyan i want to listen to that now i used up bandwidth by downloading a hamish and andy podcast,ahhahahaha ariyan i want to listen to that now i used up bandwidth by downloading a hamish and andy podcas,neutral
d12199cfb8,"actually i`ve been in here, holed up quite nicely, for hours. this is one of those times i regret never having married or gotten a cat","holed up quite nicely, for hours. this is one of those times i regret never having married or gotten a cat",neutral
55080b2b42,"awwwh. sorry! we`ll be glad when you`re closer to us, though!",awwwh. sorry! we`ll be glad when you`re close,neutral
74d3120b7f,yay you! so proud of you! and i`m not even being sarcastic. even though you told me to shut the **** up.,yay you! so proud of you! and i`m not even being sarcastic. even though you told me to shut the **** up,neutral
c5aa5c0980,i didnt think the vid was hoeish i actually love it.it was so nasty lol,i actually love it.it was so nasty lol,neutral
450bd903de,sitting at my desk wishing things were different,wishing things were different,neutral
5b32e78903,_el_rumi i just do english with them. half my conversation is in english anyway - fii mushkila ma`a al modem wa al router,el_rumi i just do english with them. half my conversation is in english anyway - fii mushkila ma`a al modem wa al router,neutral
5d80bf1e55,"is it bad that i`m sitting here watching a #pens replay and getting excited? i think it`s the coffee, but... who knows.",bad,neutral
0a635dde0f,morning miss sarah cyrus ;) what`s up? x,morning miss sarah cyrus ;) what`s up?,neutral
ff416391b6,"_bach i`d suggest #pta for such alerts, but pta generally stands for parent teacher association in the us & might confuse tweeps","bach i`d suggest #pta for such alerts, but pta generally stands for parent teacher association in the us & might confuse tweeps",neutral
8d1413e0fa,negghead mix on the air! http://tinyurl.com/ckdwao,negghead mix on the air!,neutral
b7aaeb853d,_007 so i tried to send you a direct message and i can`t because you aren`t following me,007 so i tried to send you a direct message and i can`t because you aren`t following me,neutral
2bf08a606a,this is a joke surely? http://prune.it/weat,this is a joke surely?,neutral
c79e8c6f71,* my besties. if only was there. on twitpic: http://twitpic.com/67hac - my besties. if only .. http://twitpic.com/67hac,my besties. if only was there.,neutral
b28fe5e1b7,_y time really flies my frd..how`s you love-hunting mission going? abt time to bring the sexy 'yu yung' jacket out,time really flies my frd..how`s you love-hunting mission going? abt time to bring the sexy 'yu yung' jacket out,neutral
879f64f30d,bullet train from tokyo the gf and i have been visiting japan since thursday vacation/sightseeing gaijin godzilla,bullet train from tokyo the gf and i have been visiting japan since thursday vacation/sightseeing gaijin go,neutral
86fb8984c4,yes indeed here i am again,yes indeed,neutral
7f1d2525ba,"should work fine, as far as i know. *shrug* maybe send a tweet to ?","should work fine, as far as i know. *shrug* maybe send a tweet to",neutral
038dc1dce1,i hear you sister!! same here.,i hear you sister!! same her,neutral
2de1730b7a,just ate at chipolte... ate more than i usually do... now i`m ew full... not content full but ew full...,just ate at chipolte... ate more than i usually do... now i`m ew full... not content full but ew full..,neutral
22a87f2ca8,"hello!im back andim drunk, and as much asi love my friends,i hate how they unintentionally make me feel inadequate.ineedhelp","si love my friends,i hate how they unintentionally make me feel inadequate.ineedhelp",neutral
7a67129242,_10807 i`m watching the 4th harry potter movieee,i`m watching the 4th harry potter movieee,neutral
9e54f296ed,http://twitpic.com/676hz - it`s raining so chocolate world it is !,it`s raining so chocolate world it is !,neutral
f043c14a94,could you post a link to the internet version of the times so that i can read it pllleeeaaassseeeeee!!!!,could you post a link to the internet version of the times so that i can read it pllleeeaaassseeeeee!,neutral
c3ddc5712d,_eagle why don`t you ship it to japan?,why don`t you ship it to japan?,neutral
f50757f5f5,bummer was going to try and make it/ other commitments i`m afraid got into the way. next time hopefully-,bummer was going to try and make it/ other commitments i`m afraid got into the way. next time hopefully,neutral
db66864b40,my sister and i are suppose to be meeting you today in birmingham. please reschedule!!!,my sister and i are suppose to be meeting you today in birmingham. please reschedule!,neutral
d4fe653622,http://twitpic.com/4jjy9 - this morning view from my back deck,this morning view from my back deck,neutral
3e8e75fce1,http://twitpic.com/4jcxr - i meann look at what i just found lol,i meann look at what i just found lol,neutral
63446bccbb,watching the killers on jr. they are awesome. too late though. they just cut the programme mid song. twas my favourite too.,they are awesome. too late though.,neutral
5e6a8fe337,"miss you too! yes, i will i`m usually free pag after dinner. rarely during the day. basta text text","miss you too! yes, i will i`m usually free pag after dinner. rarely during the day",neutral
da6549f668,"i want my ben and jerrys now lol, tweet people im bored","lol, tweet people im bored",neutral
f0d9403402,#liesboystell buzy this week,buzy this week,neutral
c43a87bf6b,what kind of coach would i be if i didn`t read all your tweets? still waiting on an non-dried afro picture.,what kind of coach would i be if i didn`t read all your tweets? still waiting on an non-dried afro picture,neutral
70c8ea0595,- it`s time for kathleen to go to bed... waaaaay past time. don`t expect to hear from me before noon. lol have a blessed morning.,have a blessed morning.,neutral
5502e089a6,... and that includes the chota-chota stuff released by reflexie arcade too!,and that includes the chota-chota stuff released by reflexie arcade too!,neutral
e3a734f16e,.. i am going to fail my art final. fml. this was by far the worst semester of my life school wise- otherwise it was the best,fail my art final. fml. this was by far the worst semester of my life school wise- otherwise it was the best,neutral
9e7e3d0a5b,"just watched mall cop. wasn`t that funny, but wasn`t too bad. i guess. i kinda wish i still worked at a movie theater....","just watched mall cop. wasn`t that funny, but wasn`t too bad. i guess. i kinda wish i still worked at a movie theater..",neutral
4add23d812,i`m considering buying one of these. hence the `monk' look http://bit.ly/9vbzg,i`m considering buying one of these. hence the `monk',neutral
a90a0f5c11,ps- are you a doctor or swine flu paranoid??,ps- are you a doctor or swine flu paranoid?,neutral
2312869bf4,"hey, maria! i`m so sorry! i think i accidentally disconnected you. thank you so much for trying. headed to your site soon.","hey, maria! i`m so sorry! i think i accidentally disconnected you. thank you so much for trying. headed to your site",neutral
e8c6f175ba,"oh thas cool you know, i only kinda knew bouts you cuz of ericson haha when you guys were together x)","oh thas cool you know, i only kinda knew bouts you cuz of ericson haha when you guys were together",neutral
2c221c7be6,"it`s official, i`m finally getting grey hairs at 36 #fb","it`s official, i`m finally getting grey hairs at 36",neutral
d5f15a64fc,see i told you i`m updating my personal site with lots of goodies check them out as they come http://www.dennisgomez.com,ee i told you i`m updating my personal site with lots of goodies check them out as they come,neutral
00ce50e664,got caught in the rain outside. now im cold bbbbrrrrrrrrr,got caught in the rain outside. now im cold bbbbrrrrrrrr,neutral
